,date,time,price,change,volume,amount,type,code
14797,2021-06-10,11:06:40,112.62,-0.01,2,22524,卖盘,000538
14798,2021-06-10,11:06:43,112.6,-0.02,68,765722,卖盘,000538
14799,2021-06-10,11:06:46,112.55,-0.05,191,2150296,卖盘,000538
14800,2021-06-10,11:06:48,112.55,0.0,38,427682,卖盘,000538
14801,2021-06-10,11:06:52,112.51,-0.04,15,168770,卖盘,000538
14802,2021-06-10,11:06:55,112.51,0.0,10,112508,卖盘,000538
14803,2021-06-10,11:06:57,112.51,0.0,14,157501,买盘,000538
14804,2021-06-10,11:07:01,112.5,-0.01,13,146262,卖盘,000538
14805,2021-06-10,11:07:04,112.5,0.0,18,202503,卖盘,000538
14806,2021-06-10,11:07:07,112.48,-0.02,5,56241,卖盘,000538
14807,2021-06-10,11:07:09,112.5,0.02,22,247499,买盘,000538
14808,2021-06-10,11:07:12,112.5,0.0,3,33750,卖盘,000538
14809,2021-06-10,11:07:16,112.5,0.0,6,67501,卖盘,000538
14810,2021-06-10,11:07:19,112.5,0.0,32,360000,中性盘,000538
14811,2021-06-10,11:07:21,112.5,0.0,7,78750,买盘,000538
14812,2021-06-10,11:07:25,112.49,-0.01,8,89997,卖盘,000538
14813,2021-06-10,11:07:27,112.5,0.01,5,56250,买盘,000538
14814,2021-06-10,11:07:31,112.5,0.0,9,101247,买盘,000538
14815,2021-06-10,11:07:33,112.5,0.0,2,22500,中性盘,000538
14816,2021-06-10,11:07:37,112.5,0.0,8,90000,买盘,000538
14817,2021-06-10,11:07:39,112.49,-0.01,8,89988,卖盘,000538
14818,2021-06-10,11:07:43,112.47,-0.02,19,213717,卖盘,000538
14819,2021-06-10,11:07:48,112.47,0.0,8,89974,买盘,000538
14820,2021-06-10,11:07:51,112.47,0.0,1,11247,买盘,000538
14821,2021-06-10,11:07:55,112.46,-0.01,29,326135,卖盘,000538
14822,2021-06-10,11:07:57,112.46,0.0,5,56230,买盘,000538
14823,2021-06-10,11:08:01,112.46,0.0,1,11246,买盘,000538
14824,2021-06-10,11:08:04,112.47,0.01,30,337394,买盘,000538
14825,2021-06-10,11:08:06,112.45,-0.02,4,44980,卖盘,000538
14826,2021-06-10,11:08:09,112.46,0.01,3,33738,买盘,000538
14827,2021-06-10,11:08:13,112.45,-0.01,15,168678,卖盘,000538
14828,2021-06-10,11:08:15,112.46,0.01,1,11246,买盘,000538
14829,2021-06-10,11:08:19,112.46,0.0,13,146190,买盘,000538
14830,2021-06-10,11:08:22,112.45,-0.01,12,134944,卖盘,000538
14831,2021-06-10,11:08:24,112.42,-0.03,17,191173,卖盘,000538
14832,2021-06-10,11:08:27,112.48,0.06,3,33738,买盘,000538
14833,2021-06-10,11:08:31,112.4,-0.08,16,179867,卖盘,000538
14834,2021-06-10,11:08:33,112.41,0.01,10,112408,买盘,000538
14835,2021-06-10,11:08:39,112.41,0.0,2,22482,买盘,000538
14836,2021-06-10,11:08:42,112.4,-0.01,41,460847,卖盘,000538
14837,2021-06-10,11:08:55,112.41,0.01,52,584462,买盘,000538
14838,2021-06-10,11:09:01,112.41,0.0,3,33722,买盘,000538
14839,2021-06-10,11:09:04,112.39,-0.02,12,134886,卖盘,000538
14840,2021-06-10,11:09:06,112.39,0.0,1,11239,卖盘,000538
14841,2021-06-10,11:09:10,112.39,0.0,2,22479,卖盘,000538
14842,2021-06-10,11:09:13,112.39,0.0,21,236030,卖盘,000538
14843,2021-06-10,11:09:15,112.4,0.01,6,67440,买盘,000538
14844,2021-06-10,11:09:19,112.4,0.0,5,56200,买盘,000538
14845,2021-06-10,11:09:22,112.4,0.0,2,22480,买盘,000538
14846,2021-06-10,11:09:25,112.39,-0.01,7,78678,卖盘,000538
14847,2021-06-10,11:09:28,112.4,0.01,4,44960,买盘,000538
14848,2021-06-10,11:09:33,112.4,0.0,43,483320,买盘,000538
14849,2021-06-10,11:09:36,112.4,0.0,6,67437,买盘,000538
14850,2021-06-10,11:09:40,112.4,0.0,2,22480,买盘,000538
14851,2021-06-10,11:09:42,112.38,-0.02,78,876632,卖盘,000538
14852,2021-06-10,11:09:45,112.37,-0.01,37,415851,卖盘,000538
14853,2021-06-10,11:09:49,112.38,0.01,2,22476,买盘,000538
14854,2021-06-10,11:09:52,112.39,0.01,21,236002,买盘,000538
14855,2021-06-10,11:09:54,112.39,0.0,1,11239,买盘,000538
14856,2021-06-10,11:09:58,112.38,-0.01,3,33712,中性盘,000538
14857,2021-06-10,11:10:01,112.39,0.01,50,561932,买盘,000538
14858,2021-06-10,11:10:06,112.4,0.01,2,22480,买盘,000538
14859,2021-06-10,11:10:13,112.4,0.0,4,44960,买盘,000538
14860,2021-06-10,11:10:16,112.4,0.0,2,22480,买盘,000538
14861,2021-06-10,11:10:18,112.39,-0.01,14,157353,卖盘,000538
14862,2021-06-10,11:10:22,112.39,0.0,4,44956,买盘,000538
14863,2021-06-10,11:10:31,112.38,-0.01,9,101139,卖盘,000538
14864,2021-06-10,11:10:33,112.38,0.0,1,11238,买盘,000538
14865,2021-06-10,11:10:37,112.37,-0.01,5,56188,卖盘,000538
14866,2021-06-10,11:10:40,112.38,0.01,1,11238,中性盘,000538
14867,2021-06-10,11:10:42,112.36,-0.02,10,112372,卖盘,000538
14868,2021-06-10,11:10:46,112.35,-0.01,3,33705,卖盘,000538
14869,2021-06-10,11:10:48,112.35,0.0,19,213475,卖盘,000538
14870,2021-06-10,11:10:52,112.35,0.0,2,22469,买盘,000538
14871,2021-06-10,11:10:54,112.34,-0.01,5,56170,卖盘,000538
14872,2021-06-10,11:10:57,112.33,-0.01,1,11233,卖盘,000538
14873,2021-06-10,11:11:01,112.32,-0.01,10,112329,卖盘,000538
14874,2021-06-10,11:11:04,112.34,0.02,12,134796,买盘,000538
14875,2021-06-10,11:11:07,112.34,0.0,1,11234,买盘,000538
14876,2021-06-10,11:11:10,112.34,0.0,2,22468,买盘,000538
14877,2021-06-10,11:11:13,112.31,-0.03,12,134777,卖盘,000538
14878,2021-06-10,11:11:16,112.34,0.03,1,11234,买盘,000538
14879,2021-06-10,11:11:19,112.31,-0.03,2,22463,卖盘,000538
14880,2021-06-10,11:11:25,112.31,0.0,8,89852,卖盘,000538
14881,2021-06-10,11:11:27,112.32,0.01,6,67391,买盘,000538
14882,2021-06-10,11:11:31,112.31,-0.01,31,348172,卖盘,000538
14883,2021-06-10,11:11:33,112.31,0.0,5,56155,买盘,000538
14884,2021-06-10,11:11:37,112.31,0.0,5,56155,买盘,000538
14885,2021-06-10,11:11:39,112.33,0.02,9,101085,买盘,000538
14886,2021-06-10,11:11:43,112.28,-0.05,28,314424,卖盘,000538
14887,2021-06-10,11:11:46,112.31,0.03,12,134765,买盘,000538
14888,2021-06-10,11:11:49,112.31,0.0,1,11231,买盘,000538
14889,2021-06-10,11:11:52,112.31,0.0,1,11231,中性盘,000538
14890,2021-06-10,11:11:57,112.31,0.0,2,22461,买盘,000538
14891,2021-06-10,11:12:04,112.31,0.0,4,44924,卖盘,000538
14892,2021-06-10,11:12:06,112.31,0.0,25,280775,卖盘,000538
14893,2021-06-10,11:12:10,112.31,0.0,6,67386,买盘,000538
14894,2021-06-10,11:12:12,112.31,0.0,7,78617,买盘,000538
14895,2021-06-10,11:12:16,112.31,0.0,13,146001,买盘,000538
14896,2021-06-10,11:12:18,112.31,0.0,1,11231,买盘,000538
14897,2021-06-10,11:12:22,112.3,-0.01,3,33690,卖盘,000538
14898,2021-06-10,11:12:27,112.3,0.0,4,44919,买盘,000538
14899,2021-06-10,11:12:31,112.3,0.0,12,134760,买盘,000538
14900,2021-06-10,11:12:33,112.31,0.01,6,67384,买盘,000538
14901,2021-06-10,11:12:39,112.28,-0.03,48,539016,卖盘,000538
14902,2021-06-10,11:12:45,112.26,-0.02,15,168405,卖盘,000538
14903,2021-06-10,11:12:52,112.27,0.01,11,123497,买盘,000538
14904,2021-06-10,11:12:54,112.26,-0.01,18,202084,卖盘,000538
14905,2021-06-10,11:12:58,112.27,0.01,3,33679,买盘,000538
14906,2021-06-10,11:13:04,112.27,0.0,3,33683,卖盘,000538
14907,2021-06-10,11:13:10,112.29,0.02,1,11229,买盘,000538
14908,2021-06-10,11:13:16,112.29,0.0,5,56145,买盘,000538
14909,2021-06-10,11:13:19,112.27,-0.02,38,426630,卖盘,000538
14910,2021-06-10,11:13:25,112.27,0.0,12,134724,买盘,000538
14911,2021-06-10,11:13:28,112.27,0.0,2,22454,买盘,000538
14912,2021-06-10,11:13:31,112.27,0.0,8,89815,买盘,000538
14913,2021-06-10,11:13:34,112.27,0.0,5,56135,买盘,000538
14914,2021-06-10,11:13:39,112.27,0.0,4,44908,卖盘,000538
14915,2021-06-10,11:13:45,112.26,-0.01,17,190851,卖盘,000538
14916,2021-06-10,11:13:49,112.26,0.0,10,112260,买盘,000538
14917,2021-06-10,11:13:51,112.26,0.0,7,78586,买盘,000538
14918,2021-06-10,11:13:54,112.25,-0.01,21,235725,卖盘,000538
14919,2021-06-10,11:13:58,112.25,0.0,1,11225,买盘,000538
14920,2021-06-10,11:14:01,112.25,0.0,28,314300,买盘,000538
14921,2021-06-10,11:14:04,112.25,0.0,31,347975,买盘,000538
14922,2021-06-10,11:14:16,112.29,0.04,7,78601,买盘,000538
14923,2021-06-10,11:14:18,112.29,0.0,2,22458,买盘,000538
14924,2021-06-10,11:14:25,112.27,-0.02,35,393009,卖盘,000538
14925,2021-06-10,11:14:27,112.29,0.02,6,67368,买盘,000538
14926,2021-06-10,11:14:30,112.25,-0.04,50,561278,卖盘,000538
14927,2021-06-10,11:14:39,112.29,0.04,3,33687,买盘,000538
14928,2021-06-10,11:14:46,112.26,-0.03,16,179620,卖盘,000538
14929,2021-06-10,11:14:49,112.26,0.0,1,11226,买盘,000538
14930,2021-06-10,11:14:51,112.26,0.0,11,123486,买盘,000538
14931,2021-06-10,11:14:54,112.25,-0.01,8,89803,卖盘,000538
14932,2021-06-10,11:15:01,112.26,0.01,2,22452,卖盘,000538
14933,2021-06-10,11:15:07,112.25,-0.01,11,123475,卖盘,000538
14934,2021-06-10,11:15:09,112.25,0.0,9,101024,买盘,000538
14935,2021-06-10,11:15:13,112.25,0.0,2,22450,买盘,000538
14936,2021-06-10,11:15:16,112.25,0.0,2,22450,买盘,000538
14937,2021-06-10,11:15:22,112.25,0.0,21,235725,买盘,000538
14938,2021-06-10,11:15:24,112.25,0.0,9,101024,买盘,000538
14939,2021-06-10,11:15:31,112.25,0.0,18,202050,卖盘,000538
14940,2021-06-10,11:15:33,112.26,0.01,10,112260,卖盘,000538
14941,2021-06-10,11:15:37,112.29,0.03,5,56139,买盘,000538
14942,2021-06-10,11:15:39,112.29,0.0,1,11229,买盘,000538
14943,2021-06-10,11:15:43,112.26,-0.03,25,280651,卖盘,000538
14944,2021-06-10,11:15:45,112.25,-0.01,32,359225,卖盘,000538
14945,2021-06-10,11:15:49,112.26,0.01,1,11226,买盘,000538
14946,2021-06-10,11:15:52,112.26,0.0,3,33678,买盘,000538
14947,2021-06-10,11:15:54,112.26,0.0,20,224518,买盘,000538
14948,2021-06-10,11:15:58,112.26,0.0,3,33678,买盘,000538
14949,2021-06-10,11:16:00,112.25,-0.01,2,22450,卖盘,000538
14950,2021-06-10,11:16:04,112.26,0.01,1,11226,买盘,000538
14951,2021-06-10,11:16:07,112.29,0.03,5,56136,买盘,000538
14952,2021-06-10,11:16:10,112.26,-0.03,2,22452,卖盘,000538
14953,2021-06-10,11:16:12,112.25,-0.01,40,449012,卖盘,000538
14954,2021-06-10,11:16:16,112.25,0.0,3,33675,买盘,000538
14955,2021-06-10,11:16:19,112.25,0.0,61,684679,买盘,000538
14956,2021-06-10,11:16:22,112.26,0.01,1,11226,买盘,000538
14957,2021-06-10,11:16:31,112.26,0.0,4,44908,买盘,000538
14958,2021-06-10,11:16:34,112.28,0.02,4,44907,买盘,000538
14959,2021-06-10,11:16:43,112.3,0.02,4,44920,买盘,000538
14960,2021-06-10,11:16:46,112.26,-0.04,30,336805,卖盘,000538
14961,2021-06-10,11:16:49,112.31,0.05,51,572781,买盘,000538
14962,2021-06-10,11:16:52,112.3,-0.01,6,67378,卖盘,000538
14963,2021-06-10,11:16:58,112.3,0.0,8,89840,买盘,000538
14964,2021-06-10,11:17:00,112.3,0.0,4,44919,买盘,000538
14965,2021-06-10,11:17:04,112.3,0.0,6,67380,买盘,000538
14966,2021-06-10,11:17:07,112.3,0.0,20,224600,买盘,000538
14967,2021-06-10,11:17:10,112.3,0.0,8,89840,买盘,000538
14968,2021-06-10,11:17:12,112.34,0.04,14,157240,买盘,000538
14969,2021-06-10,11:17:16,112.34,0.0,22,247142,买盘,000538
14970,2021-06-10,11:17:19,112.41,0.07,48,539462,买盘,000538
14971,2021-06-10,11:17:22,112.42,0.01,15,168621,买盘,000538
14972,2021-06-10,11:17:28,112.49,0.07,1,11249,买盘,000538
14973,2021-06-10,11:17:31,112.43,-0.06,36,404806,卖盘,000538
14974,2021-06-10,11:17:34,112.49,0.06,18,202386,买盘,000538
14975,2021-06-10,11:17:40,112.5,0.01,1,11250,买盘,000538
14976,2021-06-10,11:17:43,112.55,0.05,5,56264,买盘,000538
14977,2021-06-10,11:17:46,112.43,-0.12,22,247431,卖盘,000538
14978,2021-06-10,11:17:48,112.43,0.0,9,101187,买盘,000538
14979,2021-06-10,11:17:52,112.43,0.0,20,224860,买盘,000538
14980,2021-06-10,11:17:54,112.43,0.0,2,22486,买盘,000538
14981,2021-06-10,11:17:58,112.42,-0.01,8,89940,卖盘,000538
14982,2021-06-10,11:18:00,112.43,0.01,18,202365,买盘,000538
14983,2021-06-10,11:18:06,112.49,0.06,46,517184,买盘,000538
14984,2021-06-10,11:18:10,112.49,0.0,4,44996,买盘,000538
14985,2021-06-10,11:18:12,112.49,0.0,3,33735,中性盘,000538
14986,2021-06-10,11:18:15,112.49,0.0,10,112490,买盘,000538
14987,2021-06-10,11:18:19,112.49,0.0,1,11249,卖盘,000538
14988,2021-06-10,11:18:27,112.49,0.0,47,528730,卖盘,000538
14989,2021-06-10,11:18:31,112.49,0.0,6,67494,卖盘,000538
14990,2021-06-10,11:18:34,112.49,0.0,3,33746,买盘,000538
14991,2021-06-10,11:18:37,112.43,-0.06,66,742050,卖盘,000538
14992,2021-06-10,11:18:39,112.48,0.05,3,33734,中性盘,000538
14993,2021-06-10,11:18:43,112.4,-0.08,4,44964,卖盘,000538
14994,2021-06-10,11:18:45,112.34,-0.06,21,235944,卖盘,000538
14995,2021-06-10,11:18:49,112.34,0.0,4,44936,买盘,000538
14996,2021-06-10,11:18:52,112.34,0.0,9,101106,买盘,000538
14997,2021-06-10,11:18:58,112.35,0.01,1,11235,买盘,000538
14998,2021-06-10,11:19:01,112.43,0.08,1,11243,买盘,000538
14999,2021-06-10,11:19:04,112.35,-0.08,6,67410,卖盘,000538
15000,2021-06-10,11:19:07,112.35,0.0,2,22470,买盘,000538
15001,2021-06-10,11:19:10,112.43,0.08,37,415975,买盘,000538
15002,2021-06-10,11:19:16,112.39,-0.04,7,78673,卖盘,000538
15003,2021-06-10,11:19:19,112.39,0.0,13,146094,买盘,000538
15004,2021-06-10,11:19:22,112.39,0.0,1,11239,买盘,000538
15005,2021-06-10,11:19:25,112.39,0.0,6,67434,买盘,000538
15006,2021-06-10,11:19:27,112.38,-0.01,2,22476,中性盘,000538
15007,2021-06-10,11:19:31,112.38,0.0,1,11238,买盘,000538
15008,2021-06-10,11:19:34,112.38,0.0,2,22476,买盘,000538
15009,2021-06-10,11:19:36,112.38,0.0,10,112380,买盘,000538
15010,2021-06-10,11:19:39,112.39,0.01,30,337170,买盘,000538
15011,2021-06-10,11:19:43,112.38,-0.01,2,22477,卖盘,000538
15012,2021-06-10,11:19:46,112.39,0.01,33,370858,买盘,000538
15013,2021-06-10,11:19:48,112.39,0.0,12,134868,买盘,000538
15014,2021-06-10,11:19:51,112.38,-0.01,7,78667,卖盘,000538
15015,2021-06-10,11:19:54,112.39,0.01,51,573142,买盘,000538
15016,2021-06-10,11:20:00,112.39,0.0,1,11239,卖盘,000538
15017,2021-06-10,11:20:04,112.39,0.0,1,11239,卖盘,000538
15018,2021-06-10,11:20:07,112.43,0.04,11,123641,买盘,000538
15019,2021-06-10,11:20:12,112.41,-0.02,1,11241,买盘,000538
15020,2021-06-10,11:20:15,112.41,0.0,7,78687,买盘,000538
15021,2021-06-10,11:20:19,112.41,0.0,2,22482,卖盘,000538
15022,2021-06-10,11:20:22,112.4,-0.01,6,67445,卖盘,000538
15023,2021-06-10,11:20:25,112.43,0.03,4,44972,买盘,000538
15024,2021-06-10,11:20:27,112.43,0.0,11,123673,卖盘,000538
15025,2021-06-10,11:20:31,112.43,0.0,43,483479,卖盘,000538
15026,2021-06-10,11:20:37,112.41,-0.02,4,44964,卖盘,000538
15027,2021-06-10,11:20:40,112.43,0.02,1,11243,买盘,000538
15028,2021-06-10,11:20:42,112.41,-0.02,18,202364,卖盘,000538
15029,2021-06-10,11:20:46,112.4,-0.01,11,123645,卖盘,000538
15030,2021-06-10,11:20:49,112.4,0.0,21,236022,买盘,000538
15031,2021-06-10,11:20:52,112.4,0.0,19,213553,买盘,000538
15032,2021-06-10,11:20:55,112.43,0.03,8,89925,买盘,000538
15033,2021-06-10,11:21:01,112.43,0.0,4,44972,买盘,000538
15034,2021-06-10,11:21:04,112.41,-0.02,3,33727,卖盘,000538
15035,2021-06-10,11:21:07,112.43,0.02,3,33729,卖盘,000538
15036,2021-06-10,11:21:16,112.43,0.0,3,33729,买盘,000538
15037,2021-06-10,11:21:19,112.43,0.0,3,33729,买盘,000538
15038,2021-06-10,11:21:25,112.43,0.0,2,22486,买盘,000538
15039,2021-06-10,11:21:27,112.43,0.0,5,56207,买盘,000538
15040,2021-06-10,11:21:31,112.41,-0.02,4,44964,卖盘,000538
15041,2021-06-10,11:21:34,112.43,0.02,8,89944,买盘,000538
15042,2021-06-10,11:21:37,112.43,0.0,2,22486,买盘,000538
15043,2021-06-10,11:21:40,112.43,0.0,1,11243,买盘,000538
15044,2021-06-10,11:21:43,112.41,-0.02,22,247312,卖盘,000538
15045,2021-06-10,11:21:46,112.39,-0.02,41,460824,卖盘,000538
15046,2021-06-10,11:21:49,112.4,0.01,7,78679,买盘,000538
15047,2021-06-10,11:21:52,112.41,0.01,3,33723,买盘,000538
15048,2021-06-10,11:21:55,112.4,-0.01,5,56200,卖盘,000538
15049,2021-06-10,11:21:57,112.41,0.01,13,146133,买盘,000538
15050,2021-06-10,11:22:01,112.4,-0.01,3,33722,卖盘,000538
15051,2021-06-10,11:22:04,112.39,-0.01,6,67444,卖盘,000538
15052,2021-06-10,11:22:07,112.4,0.01,8,89920,买盘,000538
15053,2021-06-10,11:22:10,112.39,-0.01,12,134879,卖盘,000538
15054,2021-06-10,11:22:12,112.4,0.01,14,157360,买盘,000538
15055,2021-06-10,11:22:15,112.4,0.0,10,112400,卖盘,000538
15056,2021-06-10,11:22:19,112.4,0.0,22,247280,卖盘,000538
15057,2021-06-10,11:22:21,112.4,0.0,13,146120,买盘,000538
15058,2021-06-10,11:22:24,112.4,0.0,11,123640,买盘,000538
15059,2021-06-10,11:22:28,112.4,0.0,1,11240,买盘,000538
15060,2021-06-10,11:22:36,112.43,0.03,7,78689,买盘,000538
15061,2021-06-10,11:22:42,112.43,0.0,1,11243,买盘,000538
15062,2021-06-10,11:22:46,112.41,-0.02,31,348457,卖盘,000538
15063,2021-06-10,11:22:49,112.41,0.0,3,33723,买盘,000538
15064,2021-06-10,11:22:52,112.42,0.01,3,33724,买盘,000538
15065,2021-06-10,11:22:54,112.4,-0.02,14,157372,卖盘,000538
15066,2021-06-10,11:22:58,112.4,0.0,7,78680,买盘,000538
15067,2021-06-10,11:23:00,112.4,0.0,2,22480,买盘,000538
15068,2021-06-10,11:23:04,112.39,-0.01,2,22478,卖盘,000538
15069,2021-06-10,11:23:07,112.4,0.01,10,112398,买盘,000538
15070,2021-06-10,11:23:16,112.39,-0.01,2,22478,中性盘,000538
15071,2021-06-10,11:23:22,112.4,0.01,8,89919,买盘,000538
15072,2021-06-10,11:23:24,112.4,0.0,5,56199,买盘,000538
15073,2021-06-10,11:23:31,112.38,-0.02,16,179811,卖盘,000538
15074,2021-06-10,11:23:34,112.38,0.0,6,67428,买盘,000538
15075,2021-06-10,11:23:40,112.38,0.0,3,33714,买盘,000538
15076,2021-06-10,11:23:43,112.36,-0.02,10,112376,卖盘,000538
15077,2021-06-10,11:23:46,112.35,-0.01,28,314587,卖盘,000538
15078,2021-06-10,11:23:48,112.38,0.03,2,22476,买盘,000538
15079,2021-06-10,11:23:55,112.38,0.0,1,11238,买盘,000538
15080,2021-06-10,11:23:58,112.38,0.0,3,33713,买盘,000538
15081,2021-06-10,11:24:00,112.38,0.0,10,112380,买盘,000538
15082,2021-06-10,11:24:04,112.38,0.0,7,78663,买盘,000538
15083,2021-06-10,11:24:06,112.37,-0.01,14,157300,中性盘,000538
15084,2021-06-10,11:24:10,112.37,0.0,1,11237,买盘,000538
15085,2021-06-10,11:24:13,112.35,-0.02,13,146059,卖盘,000538
15086,2021-06-10,11:24:15,112.37,0.02,2,22474,买盘,000538
15087,2021-06-10,11:24:21,112.37,0.0,3,33711,买盘,000538
15088,2021-06-10,11:24:25,112.37,0.0,2,22474,买盘,000538
15089,2021-06-10,11:24:31,112.37,0.0,7,78657,买盘,000538
15090,2021-06-10,11:24:34,112.36,-0.01,6,67418,卖盘,000538
15091,2021-06-10,11:24:37,112.37,0.01,3,33711,买盘,000538
15092,2021-06-10,11:24:39,112.37,0.0,1,11237,买盘,000538
15093,2021-06-10,11:24:43,112.36,-0.01,13,146068,卖盘,000538
15094,2021-06-10,11:24:46,112.34,-0.02,36,404461,卖盘,000538
15095,2021-06-10,11:24:48,112.34,0.0,2,22469,卖盘,000538
15096,2021-06-10,11:24:52,112.34,0.0,3,33702,卖盘,000538
15097,2021-06-10,11:24:54,112.34,0.0,11,123580,卖盘,000538
15098,2021-06-10,11:24:58,112.32,-0.02,8,89861,卖盘,000538
15099,2021-06-10,11:25:00,112.31,-0.01,17,190928,卖盘,000538
15100,2021-06-10,11:25:04,112.33,0.02,1,11233,买盘,000538
15101,2021-06-10,11:25:07,112.31,-0.02,4,44926,卖盘,000538
15102,2021-06-10,11:25:12,112.34,0.03,3,33700,买盘,000538
15103,2021-06-10,11:25:15,112.34,0.0,9,101103,买盘,000538
15104,2021-06-10,11:25:18,112.32,-0.02,6,67398,卖盘,000538
15105,2021-06-10,11:25:22,112.32,0.0,40,449280,买盘,000538
15106,2021-06-10,11:25:25,112.32,0.0,2,22464,买盘,000538
15107,2021-06-10,11:25:31,112.32,0.0,2,22464,买盘,000538
15108,2021-06-10,11:25:34,112.32,0.0,3,33695,买盘,000538
15109,2021-06-10,11:25:39,112.31,-0.01,2,22462,卖盘,000538
15110,2021-06-10,11:25:43,112.32,0.01,13,146011,买盘,000538
15111,2021-06-10,11:25:46,112.31,-0.01,26,292026,卖盘,000538
15112,2021-06-10,11:25:49,112.31,0.0,3,33693,买盘,000538
15113,2021-06-10,11:25:52,112.31,0.0,5,56155,买盘,000538
15114,2021-06-10,11:25:55,112.3,-0.01,63,707516,卖盘,000538
15115,2021-06-10,11:26:01,112.31,0.01,1,11231,卖盘,000538
15116,2021-06-10,11:26:04,112.31,0.0,4,44924,卖盘,000538
15117,2021-06-10,11:26:13,112.34,0.03,5,56170,买盘,000538
15118,2021-06-10,11:26:16,112.34,0.0,4,44936,买盘,000538
15119,2021-06-10,11:26:19,112.34,0.0,2,22468,买盘,000538
15120,2021-06-10,11:26:22,112.34,0.0,3,33702,买盘,000538
15121,2021-06-10,11:26:27,112.34,0.0,2,22468,卖盘,000538
15122,2021-06-10,11:26:31,112.34,0.0,21,235914,卖盘,000538
15123,2021-06-10,11:26:34,112.34,0.0,7,78638,买盘,000538
15124,2021-06-10,11:26:36,112.31,-0.03,10,112310,卖盘,000538
15125,2021-06-10,11:26:42,112.34,0.03,1,11234,买盘,000538
15126,2021-06-10,11:26:45,112.31,-0.03,33,370636,卖盘,000538
15127,2021-06-10,11:26:49,112.34,0.03,5,56170,买盘,000538
15128,2021-06-10,11:26:55,112.34,0.0,5,56170,买盘,000538
15129,2021-06-10,11:26:57,112.34,0.0,19,213446,买盘,000538
15130,2021-06-10,11:27:01,112.34,0.0,8,89870,买盘,000538
15131,2021-06-10,11:27:05,112.33,-0.01,3,33699,中性盘,000538
15132,2021-06-10,11:27:06,112.32,-0.01,7,78628,卖盘,000538
15133,2021-06-10,11:27:10,112.32,0.0,5,56160,买盘,000538
15134,2021-06-10,11:27:12,112.31,-0.01,2,22462,卖盘,000538
15135,2021-06-10,11:27:16,112.32,0.01,40,449271,买盘,000538
15136,2021-06-10,11:27:31,112.34,0.02,7,78638,买盘,000538
15137,2021-06-10,11:27:33,112.34,0.0,2,22468,卖盘,000538
15138,2021-06-10,11:27:37,112.34,0.0,5,56170,卖盘,000538
15139,2021-06-10,11:27:40,112.34,0.0,60,674160,卖盘,000538
15140,2021-06-10,11:27:42,112.34,0.0,45,505531,卖盘,000538
15141,2021-06-10,11:27:46,112.34,0.0,28,314561,卖盘,000538
15142,2021-06-10,11:27:51,112.37,0.03,15,168524,买盘,000538
15143,2021-06-10,11:27:54,112.38,0.01,2,22476,买盘,000538
15144,2021-06-10,11:28:01,112.38,0.0,3,33714,买盘,000538
15145,2021-06-10,11:28:07,112.38,0.0,5,56191,卖盘,000538
15146,2021-06-10,11:28:09,112.41,0.03,9,101160,买盘,000538
15147,2021-06-10,11:28:13,112.41,0.0,1,11241,买盘,000538
15148,2021-06-10,11:28:16,112.38,-0.03,1,11238,卖盘,000538
15149,2021-06-10,11:28:19,112.38,0.0,11,123618,卖盘,000538
15150,2021-06-10,11:28:22,112.38,0.0,1,11238,买盘,000538
15151,2021-06-10,11:28:25,112.38,0.0,7,78666,买盘,000538
15152,2021-06-10,11:28:28,112.38,0.0,2,22476,买盘,000538
15153,2021-06-10,11:28:31,112.38,0.0,5,56190,买盘,000538
15154,2021-06-10,11:28:34,112.38,0.0,7,78665,买盘,000538
15155,2021-06-10,11:28:37,112.38,0.0,3,33714,买盘,000538
15156,2021-06-10,11:28:40,112.38,0.0,3,33713,买盘,000538
15157,2021-06-10,11:28:43,112.38,0.0,13,146092,买盘,000538
15158,2021-06-10,11:28:46,112.37,-0.01,17,191042,卖盘,000538
